"CUSTOMER_ID","CIRCUIT_DESIGNATION","ROUTER_NAME","PORT","POP","COUNTRY"
"29708","9NV-W6C-NP3","gin-w6c-tcore1","xe-3/2/1","9NV","CANADA"
"21917","R13-SVQ-NP1","gin-svq-tcore1","xe-2/3/0","R13","SINGAPORE"
"26444","3VX-7SR-NP1","gin-7sr-sw2","FastEthernet1/0/8","3VX","SINGAPORE"
"29911","3AF-DT8-NP1","gin-dt8-tcore1","ge-11/3/8","3AF","UNITED STATES"
"26627","42T-SQN-NP1","gin-sqn-core3","GigabitEthernet6/0/5","42T","UNITED STATES"
"22575","FN7-TNK-NP1","gin-tnk-tcore1","xe-11/0/0","FN7","CANADA"
"19671","A9I-DT8-NP2","gin-dt8-tcore2","xe-2/0/1","A9I","UNITED STATES"
"19671","A9I-DT8-NP1","gin-dt8-tcore2","xe-2/0/0","A9I","UNITED STATES"
"19671","A8I-SQN-NP2","gin-sqn-tcore2","xe-2/0/3","A8I","UNITED STATES"
"19671","A8I-SQN-NP1","gin-sqn-tcore2","xe-7/2/1","A8I","UNITED STATES"
"31553","1PE-AV2-NP3","gin-av2-tcore2","xe-4/0/2","1PE","NETHERLANDS"
"31553","1PE-AV2-NP8","gin-av2-tcore2","xe-1/1/3","1PE","NETHERLANDS"
"31553","1PE-AV2-NP2","gin-av2-tcore2","xe-3/0/3","1PE","NETHERLANDS"
"31553","1PE-AV2-NP7","gin-av2-tcore2","xe-1/0/3","1PE","NETHERLANDS"
"31553","1PE-AV2-NP6","gin-av2-tcore2","xe-0/3/3","1PE","NETHERLANDS"
"31553","1PE-AV2-NP5","gin-av2-tcore2","xe-0/2/3","1PE","NETHERLANDS"
"31553","1PE-AV2-NP4","gin-av2-tcore2","xe-0/0/3","1PE","NETHERLANDS"
"31553","1PE-AV2-NP1","gin-av2-tcore2","xe-0/2/2","1PE","NETHERLANDS"
"24028","1FX-TGS-NP1","gin-tgs-sw1","GigabitEthernet1/0/5","1FX","CANADA"
"21917","R15-SVW-NP2","gin-svw-tcore1","xe-1/0/1","R15","SINGAPORE"
"26133","7KJ-HK2-NP1","gin-hk2-sw1","2/37","7KJ","HONG KONG"
"24359","89T-SVW-NP4","gin-svw-tcore1","xe-9/0/2","89T","SINGAPORE"
"24359","89T-SVW-NP5","gin-svw-tcore2","xe-1/0/1","89T","SINGAPORE"
"24359","89T-SVW-NP1","gin-svw-tcore1","xe-1/1/1","89T","SINGAPORE"
"21005","8NZ-LDN-NP1","gin-ldn-sw3","2/22","8NZ","U. K."
"26170","7C9-TV2-NP1","gin-ovc-ihar1","GigabitEthernet 5/12","7C9","JAPAN"
"27205","7BJ-SQN-NP1","gin-sqn-tcore1","ge-11/3/3","7BJ","UNITED STATES"
"29832","9FE-L78-NP1","gin-l78-mse1","FastEthernet13/29","9FE","U. K."
"27078","7LA-PYE-NP1","gin-pye-tcore1","xe-0/3/3","7LA","FRANCE"
"21166","0CR-NW8-NP1","gin-nw8-mse1","GigabitEthernet2/4","0CR","UNITED STATES"
"24359","ITI-SVW-NP1","gin-svw-tcore2","xe-0/1/3","ITI","SINGAPORE"
"18680","G1L-SVW-NP1","gin-svw-tcore2","xe-8/3/2","G1L","SINGAPORE"
"19283","OVF-SVQ-NP1","gin-svq-tcore1","xe-0/2/0","OVF","SINGAPORE"
"22483","9WE-NJY-NP1","gin-njy-tcore2","xe-1/1/0","9WE","UNITED STATES"
"19673","99G-HK2-NP1","gin-hk2-tcore1","xe-2/0/0","99G","CHINA"
"19671","AKI-MLN-NP1","gin-mln-tcore2","xe-0/2/4","AKI","UNITED STATES"
"19671","AKI-LVW-NP3","gin-lvw-tcore1","xe-3/3/2","AKI","UNITED STATES"
"19671","AKI-LVW-NP2","gin-lvw-tcore1","xe-3/2/3","AKI","UNITED STATES"
"19671","AKI-CT8-NP8","gin-ct8-tcore2","xe-2/0/3","AKI","UNITED STATES"
"19671","AKI-CT8-NP7","gin-ct8-tcore2","xe-2/0/2","AKI","UNITED STATES"
"19671","AKI-LVW-NP1","gin-lvw-tcore1","xe-0/3/0","AKI","UNITED STATES"
"19671","AKI-CT8-NP5","gin-ct8-tcore2","xe-9/1/2","AKI","UNITED STATES"
"19671","AKI-CT8-NP4","gin-ct8-tcore2","xe-9/1/1","AKI","UNITED STATES"
"19671","AKI-CT8-NP3","gin-ct8-tcore2","xe-9/1/0","AKI","UNITED STATES"
"19671","AKI-CT8-NP2","gin-ct8-tcore2","xe-9/2/1","AKI","UNITED STATES"
"19671","AKI-CT8-NP1","gin-ct8-tcore2","xe-9/2/0","AKI","UNITED STATES"
"25643","RE7-S9R-NP1","gin-svw-tcore1","ge-4/3/5","RE7","SINGAPORE"
"26627","20T-LVW-NP1","gin-lvw-tcore2","ge-1/2/9","20T","UNITED STATES"
"26627","22T-N60-NP1","gin-n60-ihar1","GigabitEthernet 0/17","22T","UNITED STATES"
"7063","76D-CT8-NP1","gin-ct8-tcore1","xe-4/0/5","76D","UNITED STATES"
"22217","63T-TNK-NP1","gin-tnk-tcore1","xe-0/0/2","63T","CANADA"
"22217","63T-TNK-NP2","gin-tnk-core4","GigabitEthernet13/0/0","63T","CANADA"
"24026","8TQ-SQN-NP1","gin-sqn-tcore1","xe-2/2/0","8TQ","UNITED STATES"
"24026","9TQ-A56-NP16","gin-a56-tcore1","xe-8/2/1","9TQ","UNITED STATES"
"24026","9TQ-A56-NP15","gin-a56-tcore1","xe-8/1/1","9TQ","UNITED STATES"
"24026","9TQ-A56-NP14","gin-a56-tcore1","xe-3/0/1","9TQ","UNITED STATES"
"24026","9TQ-A56-NP13","gin-a56-tcore1","xe-3/0/0","9TQ","UNITED STATES"
"24026","9TQ-A56-NP12","gin-a56-tcore1","xe-2/1/1","9TQ","UNITED STATES"
"24026","9TQ-A56-NP11","gin-a56-tcore1","xe-2/1/0","9TQ","UNITED STATES"
"24026","9TQ-A56-NP10","gin-a56-tcore1","xe-9/0/1","9TQ","UNITED STATES"
"24026","9TQ-A56-NP9","gin-a56-tcore1","xe-8/0/1","9TQ","UNITED STATES"
"24026","9TQ-A56-NP8","gin-a56-tcore1","xe-5/2/1","9TQ","UNITED STATES"
"24026","9TQ-A56-NP7","gin-a56-tcore1","xe-5/0/1","9TQ","UNITED STATES"
"24026","9TQ-A56-NP6","gin-a56-tcore1","xe-2/0/1","9TQ","UNITED STATES"
"24026","9TQ-A56-NP5","gin-a56-tcore1","xe-1/0/1","9TQ","UNITED STATES"
"24026","9TQ-A56-NP2","gin-a56-tcore1","xe-11/1/2","9TQ","UNITED STATES"
"24026","9TQ-A56-NP4","gin-a56-tcore1","xe-0/1/0","9TQ","UNITED STATES"
"24026","9TQ-A56-NP3","gin-a56-tcore1","xe-0/0/3","9TQ","UNITED STATES"
"24026","9TQ-A56-NP1","gin-a56-tcore1","xe-11/1/1","9TQ","UNITED STATES"
"21464","7VQ-SVQ-NP1","gin-svq-sw1","GigabitEthernet0/2","7VQ","SINGAPORE"
"7245","8XH-PDI-NP2","gin-pdi-tcore2","xe-1/3/2","8XH","UNITED STATES"
"29723","48D-AV2-NP4","gin-av2-tcore1","ge-11/3/9","48D","BELGIUM"
"29723","48D-AV2-NP1","gin-av2-tcore1","ge-11/3/8","48D","BELGIUM"
"29723","48D-AV2-NP2","gin-av2-tcore2","ge-11/3/8","48D","BELGIUM"
"29723","48D-AV2-NP3","gin-av2-tcore2","ge-11/3/9","48D","BELGIUM"
"27045","8YT-MLV-NP1","gin-mlv-tcore2","xe-0/0/2","8YT","EGYPT"
"743","AJ8-SV1-NP1","gin-sv1-mse1","TenGigabitEthernet12/2","AJ8","JAPAN"
"19310","41R-MTT-NP1","gin-mtt-tcore1","xe-1/1/0","41R","CANADA"
"24026","QJU-SQN-NP7","gin-sqn-tcore1","xe-8/3/1","QJU","UNITED STATES"
"24026","QJU-SQN-NP6","gin-sqn-tcore1","xe-8/2/2","QJU","UNITED STATES"
"24026","QJU-SQN-NP5","gin-sqn-tcore1","xe-8/2/1","QJU","UNITED STATES"
"24026","QJU-SQN-NP4","gin-sqn-tcore1","xe-7/0/0","QJU","UNITED STATES"
"24026","QJU-SQN-NP3","gin-sqn-tcore1","xe-2/3/0","QJU","UNITED STATES"
"24026","QJU-SQN-NP2","gin-sqn-tcore1","xe-7/3/0","QJU","UNITED STATES"
"24026","QJU-SQN-NP1","gin-sqn-tcore1","xe-7/2/0","QJU","UNITED STATES"
"663","UX5-WI3-NP3","gin-wi3-icore1","GigabitEthernet 1/26","UX5","ITALY"
"663","UX5-WI3-NP2","gin-wi3-icore1","GigabitEthernet 1/25","UX5","ITALY"
"663","UX5-WI3-NP1","gin-wi3-icore1","GigabitEthernet 1/24","UX5","ITALY"
"27255","47O-W6C-NP1","gin-w6c-tcore1","xe-3/0/0","47O","CANADA"
"137","47E-MLN-NP1","gin-mln-tcore1","ge-7/2/1","47E","BOLIVIA"
"137","47E-MLN-NP2","gin-mln-tcore1","ge-7/2/2","47E","BOLIVIA"
"27497","2RO-SV1-NP1","gin-sv1-mse1","FastEthernet13/10","2RO","UNITED STATES"
"11497","06B-W6C-NP2","gin-w6c-tcore1","ge-10/3/5","06B","CANADA"
"11497","06B-W6C-NP1","gin-w6c-tcore1","ge-10/3/2","06B","CANADA"
"29623","7XW-SVQ-NP1","gin-svq-tcore1","ge-11/3/8","7XW","MALAYSIA"
"29795","9B2-SVQ-NP1","gin-svq-tcore1","xe-0/1/0","9B2","SINGAPORE"
"26404","60B-W3C-NP1","gin-w3c-sw1","GigabitEthernet1/0/3","60B","CANADA"
"19283","1OH-NTO-NP1","gin-nto-tcore2","xe-7/1/2","1OH","UNITED STATES"
"525","QJD-WYN-NP1","gin-wyn-tcore2","xe-0/3/0","QJD","FRANCE"
"27429","AX2-SVQ-NP1","gin-svq-sw1","GigabitEthernet0/12","AX2","SINGAPORE"
"30193","46Z-SQN-NP1","gin-sqn-sw3","FastEthernet1/0/3","46Z","UNITED STATES"
"17795","3ZY-SVQ-NP2","gin-svq-tcore1","xe-1/0/1","3ZY","SINGAPORE"
"25842","0GS-HK2-NP3","lin-hk2-sw2","ge-0/0/11","0GS","HONG KONG"
"26627","28T-LDN-NP1","gin-ldn-tcore2","ge-11/3/5","28T","U. K."
"26627","29T-MLN-NP1","gin-mln-tcore1","ge-7/2/6","29T","UNITED STATES"
"19240","6FR-DT8-NP4","gin-dt8-tcore1","xe-9/3/0","6FR","UNITED STATES"
"19240","6FR-DT8-NP3","gin-dt8-tcore1","xe-9/2/4","6FR","UNITED STATES"
"30696","6FR-DT8-NP9","gin-dt8-tcore1","xe-0/3/0","6FR","UNITED STATES"
"30695","6FR-DT8-NP8","gin-dt8-tcore1","xe-2/0/1","6FR","UNITED STATES"
"30695","6FR-DT8-NP7","gin-dt8-tcore1","xe-2/0/0","6FR","UNITED STATES"
"30695","6FR-DT8-NP6","gin-dt8-tcore1","xe-2/3/1","6FR","UNITED STATES"
"30695","6FR-DT8-NP5","gin-dt8-tcore1","xe-2/3/2","6FR","UNITED STATES"
"19240","6FR-DT8-NP2","gin-dt8-tcore1","xe-11/1/0","6FR","UNITED STATES"
"26359","7PL-W1T-NP1","gin-w1t-thar1","ge-0/3/3","7PL","POLAND"
"27220","6BO-IH4-NP1","gin-ih4-core2","FastEthernet4/1/4","6BO","SINGAPORE"
"19671","AKQ-NTO-NP2","gin-nto-tcore1","xe-4/1/1","AKQ","UNITED STATES"
"19671","AKQ-NTO-NP1","gin-nto-tcore1","xe-4/0/1","AKQ","UNITED STATES"
"22575","FN6-MTT-NP1","gin-mtt-tcore2","ge-11/3/4","FN6","CANADA"
"24385","E2C-PVU-NP3","gin-pvu-tcore1","xe-10/1/2","E2C","FRANCE"
"25624","2FY-CT8-NP1","gin-ct8-tcore2","xe-0/3/1","2FY","UNITED STATES"
"25624","3FY-A56-NP1","gin-a56-tcore1","xe-5/3/0","3FY","UNITED STATES"
"25624","8FY-PDI-NP1","gin-pdi-tcore1","xe-2/0/2","8FY","UNITED STATES"
"25680","1OG-SQN-NP4","gin-sqn-tcore1","xe-7/3/3","1OG","UNITED STATES"
"25680","1OG-SQN-NP3","gin-sqn-tcore1","xe-7/3/2","1OG","UNITED STATES"
"25680","1OG-SQN-NP2","gin-sqn-tcore1","xe-7/2/1","1OG","UNITED STATES"
"25680","1OG-SQN-NP1","gin-sqn-tcore1","xe-2/2/1","1OG","UNITED STATES"
"24275","6MU-SZ5-NP2","gin-sz5-core1","GigabitEthernet12/0/0","6MU","NIGERIA"
"24275","6MU-SZ5-NP1","gin-sz5-core1","GigabitEthernet11/0/0","6MU","NIGERIA"
"26945","2PM-W6C-NP1","gin-w6c-tcore1","xe-10/0/1","2PM","CANADA"
"27078","1LZ-PVU-NP1","gin-pvu-thar1","ge-1/2/8","1LZ","FRANCE"
"17795","02Y-SVW-NP2","gin-svw-tcore2","xe-0/2/1","02Y","SINGAPORE"
"23888","J3S-SVQ-NP2","gin-svq-thar1","ge-4/0/3","J3S","SINGAPORE"
"23888","J3S-SVQ-NP1","gin-svq-tcore1","xe-0/0/2","J3S","SINGAPORE"
"23888","J3S-J4U-NP5","gin-svq-tcore1","ge-11/2/1.507","J3S","SINGAPORE"
"23888","J3S-J4U-NP4","gin-sqn-tcore1","xe-2/2/3","J3S","SINGAPORE"
"22228","00S-QDN-NP2","gin-00s-tcore1","xe-1/3/3","00S","UNITED STATES"
"23602","00S-SM9-NP0001","gin-00s-tcore1","xe-0/1/3","00S","UNITED STATES"
"19704","00S-12T-NP1","gin-00s-tcore1","xe-1/2/3","00S","UNITED STATES"
"32644","00S-8R7-NP1","gin-00s-tcore1","ge-11/3/5","00S","UNITED STATES"
"743","00S-9ZD-NP1","gin-00s-core1","POS14/0/0","00S","UNITED STATES"
"25680","00S-KRK-NP1","gin-00s-tcore1","xe-7/2/3","00S","UNITED STATES"
"25680","00S-KRK-NP2","gin-00s-tcore1","xe-7/3/3","00S","UNITED STATES"
"25624","00S-9FY-NP1","gin-00s-tcore1","xe-0/0/3","00S","UNITED STATES"
"27677","00S-XK2-NP1","gin-00s-tcore1","xe-0/2/0","00S","UNITED STATES"
"31965","00S-9N4-NP1","gin-00s-tcore1","xe-7/1/3","00S","UNITED STATES"
"24026","00S-QJS-NP1","gin-00s-tcore1","xe-7/2/0","00S","UNITED STATES"
"31501","00S-JX1-NP1","gin-00s-tcore1","xe-1/3/0","00S","UNITED STATES"
"31501","00S-JX1-NP2","gin-00s-tcore1","xe-7/3/0","00S","UNITED STATES"
"31501","00S-JX1-NP3","gin-00s-tcore1","xe-0/1/2","00S","UNITED STATES"
"31501","00S-JX1-NP4","gin-00s-tcore1","xe-0/2/1","00S","UNITED STATES"
"19136","00S-XJ4-NP1","gin-00s-tcore1","xe-7/2/1","00S","UNITED STATES"
"24388","00S-A9Y-NP2","gin-00s-tcore1","xe-7/2/2","00S","UNITED STATES"
"30349","00S-47V-NP1","gin-00s-tcore1","xe-1/1/0","00S","UNITED STATES"
"251","00S-XUO-NP1","gin-00s-tcore1","xe-0/3/2","00S","UNITED STATES"
"22228","00S-QDN-NP0001","gin-00s-core1","GigabitEthernet4/0/6","00S","UNITED STATES"
"24388","00S-A9Y-NP1","gin-00s-tcore1","xe-0/2/2","00S","UNITED STATES"
"27966","9ZR-HK2-NP1","gin-hk2-tcore1","xe-0/2/0","9ZR","HONG KONG"
"25864","38O-NJY-NP6","gin-njy-tcore1","xe-9/3/3","38O","UNITED STATES"
"19283","38O-NJY-NP1","gin-njy-tcore2","ge-11/3/1","38O","UNITED STATES"
"19283","36O-NTO-NP1","gin-nto-tcore1","ge-11/2/9","36O","UNITED STATES"
"19283","35O-PDI-NP1","gin-pdi-tcore1","ge-11/2/4","35O","UNITED STATES"
"19283","37O-LVW-NP1","gin-lvw-tcore2","ge-0/3/7","37O","UNITED STATES"
"19283","34O-CT8-NP1","gin-ct8-tcore1","ge-11/3/9","34O","UNITED STATES"
"30356","19R-SV1-NP1","gin-sv1-mse1","TenGigabitEthernet12/3","19R","UNITED STATES"
"19283","15O-F2C-NP2","gin-f2c-thar1","xe-4/1/3","15O","GERMANY"
"19283","15O-F2C-NP1","gin-f2c-thar1","xe-0/0/0","15O","GERMANY"
"24026","86T-LVW-NP4","gin-lvw-tcore1","xe-0/0/3","86T","UNITED STATES"
"24026","86T-LVW-NP3","gin-lvw-tcore1","xe-0/0/2","86T","UNITED STATES"
"24026","86T-LVW-NP2","gin-lvw-tcore1","xe-0/0/1","86T","UNITED STATES"
"24026","86T-LVW-NP1","gin-lvw-tcore1","xe-0/0/0","86T","UNITED STATES"
"30428","90O-IH4-NP001","gin-ih4-core1","GigabitEthernet11/1/4","90O","SINGAPORE"
"30443","95L-NW8-NP2","gin-nw8-mse2","TenGigabitEthernet11/1","95L","UNITED STATES"
"30443","95L-NW8-NP1","gin-nw8-mse1","TenGigabitEthernet10/4","95L","UNITED STATES"
"15923","3F9-NYY-NP1","gin-nyy-tcore2","xe-1/0/2","3F9","UNITED STATES"
"28971","H43-HK2-NP1","gin-hk2-core3","FastEthernet6/2/7","H43","HONG KONG"
"19671","00L-EQL-NP1","gin-eql-icore1","TenGigabitEthernet 3/3","00L","UNITED STATES"
"20009","J87-W6C-NP2","gin-w6c-tcore1","xe-7/2/1","J87","CANADA"
"20009","J87-W6C-NP1","gin-w6c-tcore1","xe-8/2/1","J87","CANADA"
"30507","93O-LDN-NP2","gin-ldn-tcore1","xe-3/3/3","93O","U. K."
"30695","61F-AD1-NP1","gin-ad1-tcore1","xe-0/1/1","61F","NETHERLANDS"
"30568","99I-AEQ-NP1","gin-aeq-tcore1","xe-5/0/0","99I","UNITED STATES"
"30568","21I-LVW-NP1","gin-lvw-tcore1","xe-11/1/2","21I","UNITED STATES"
"30568","21I-LVW-NP2","gin-lvw-tcore1","xe-0/3/1","21I","UNITED STATES"
"30494","63L-W6C-NP1","gin-w6c-tcore1","xe-3/0/1","63L","FRANCE"
"30494","63L-PYE-NP1","gin-pye-tcore1","xe-4/1/0","63L","FRANCE"
"30566","64O-SVQ-NP1","gin-svq-tcore1","ge-11/2/0","64O","SINGAPORE"
"30519","AKU-HW1-NP2","gin-hw1-thar2","ge-0/2/2","AKU","U. K."
"23694","36P-LRT-NP2","gin-lrt-mse1","TenGigabitEthernet10/4","36P","U. K."
"23694","36P-LRT-NP1","gin-lrt-mse1","TenGigabitEthernet9/4","36P","U. K."
"30582","29V-SVQ-NP1","gin-svq-tcore1","ge-11/3/7","29V","SINGAPORE"
"22106","31V-DT8-NP3","gin-dt8-tcore1","xe-1/2/3","31V","UNITED STATES"
"22106","31V-DT8-NP4","gin-dt8-tcore1","xe-5/1/0","31V","UNITED STATES"
"22106","31V-DT8-NP2","gin-dt8-tcore1","xe-5/0/1","31V","UNITED STATES"
"22106","31V-DT8-NP1","gin-dt8-tcore1","xe-1/2/1","31V","UNITED STATES"
"22175","39V-EQL-NP1","gin-eql-icore1","TenGigabitEthernet 7/3","39V","UNITED STATES"
"30581","37N-CT8-NP1","gin-ct8-tcore2","xe-9/0/2","37N","UNITED STATES"
"30515","36L-IH4-NP1","lin-ih4-sw3","ge-0/0/20","36L","SINGAPORE"
"30515","36L-IH4-NP2","lin-ih4-sw3","ge-0/0/7","36L","SINGAPORE"
"31490","I5O-SVQ-NP1","gin-svq-tcore1","xe-2/1/1","I5O","SINGAPORE"
"27209","45U-AEQ-NP2","gin-aeq-tcore1","xe-1/0/3","45U","UNITED STATES"
"27209","45U-AEQ-NP1","gin-aeq-tcore1","xe-8/3/4","45U","UNITED STATES"
"31501","JX2-SQN-NP4","gin-sqn-tcore1","xe-7/2/3","JX2","UNITED STATES"
"31501","JX2-SQN-NP3","gin-sqn-tcore1","xe-7/2/2","JX2","UNITED STATES"
"31501","JX2-SQN-NP2","gin-sqn-tcore1","xe-7/3/1","JX2","UNITED STATES"
"31501","JX2-SQN-NP1","gin-sqn-tcore1","xe-2/2/2","JX2","UNITED STATES"
"31501","JX6-MLN-NP1","gin-mln-tcore1","xe-3/3/0","JX6","UNITED STATES"
"31501","JX6-MLN-NP2","gin-mln-tcore1","xe-7/1/0","JX6","UNITED STATES"
"31501","JX8-LVW-NP4","gin-lvw-tcore1","xe-7/1/2","JX8","UNITED STATES"
"31501","JX8-LVW-NP3","gin-lvw-tcore1","xe-7/1/1","JX8","UNITED STATES"
"31501","JX8-LVW-NP2","gin-lvw-tcore1","xe-7/1/0","JX8","UNITED STATES"
"31501","JX8-LVW-NP1","gin-lvw-tcore1","xe-7/0/3","JX8","UNITED STATES"
"31501","JX8-LVW-NP5","gin-lvw-tcore2","xe-7/1/0","JX8","UNITED STATES"
"31501","JX8-LVW-NP6","gin-lvw-tcore2","xe-9/3/3","JX8","UNITED STATES"
"31501","JX8-LVW-NP7","gin-lvw-tcore2","xe-10/2/3","JX8","UNITED STATES"
"31501","JX8-LVW-NP8","gin-lvw-tcore2","xe-5/2/3","JX8","UNITED STATES"
"31553","9KP-AV2-NP1","gin-av2-tcore2","xe-4/0/0","9KP","NETHERLANDS"
"31553","9KP-AV2-NP2","gin-av2-tcore2","xe-2/1/3","9KP","NETHERLANDS"
"12914","9KI-LAU-NP1","gin-lau-sw5","FastEthernet1/0/10","9KI","CANADA"
"31501","JN5-NTO-NP1","gin-nto-tcore1","xe-0/0/3","JN5","UNITED STATES"
"31501","JN5-NTO-NP2","gin-nto-tcore1","xe-0/1/3","JN5","UNITED STATES"
"31501","JN5-NTO-NP3","gin-nto-tcore1","xe-0/2/3","JN5","UNITED STATES"
"31501","JN5-NTO-NP4","gin-nto-tcore1","xe-0/3/3","JN5","UNITED STATES"
"31501","JN5-NTO-NP5","gin-nto-tcore1","xe-1/0/3","JN5","UNITED STATES"
"31501","JN5-NTO-NP6","gin-nto-tcore1","xe-1/1/3","JN5","UNITED STATES"
"31501","JN5-NTO-NP7","gin-nto-tcore1","xe-1/2/3","JN5","UNITED STATES"
"31501","JN5-NTO-NP8","gin-nto-tcore1","xe-1/3/3","JN5","UNITED STATES"
"26499","21H-FR0-NP1","gin-fr0-tcore1","xe-2/1/0","21H","GERMANY"
"26499","21H-FR0-NP2","gin-fr0-tcore1","xe-7/3/1","21H","GERMANY"
"31580","21G-FR0-NP1","gin-fr1-thar1","ge-0/3/9","21G","GERMANY"
"743","41A-HK2-NP1","gin-hk2-tcore1","xe-2/2/2","41A","CHINA"
"30443","63Q-L78-NP1","gin-l78-tcore2","xe-4/2/0","63Q","U. K."
"30443","63Q-L78-NP2","gin-l78-tcore1","xe-4/2/1","63Q","U. K."
"30443","32L-IH4-NP2","gin-ih4-core2","GigabitEthernet3/0/3","32L","SINGAPORE"
"30443","32L-IH4-NP1","gin-ih4-core1","GigabitEthernet11/1/9","32L","SINGAPORE"
"19283","64P-PYE-NP4","gin-pye-tcore1","xe-11/1/1","64P","FRANCE"
"19283","64P-PYE-NP3","gin-pye-tcore1","xe-11/1/0","64P","FRANCE"
"19283","64P-PYE-NP2","gin-pye-tcore1","xe-10/1/1","64P","FRANCE"
"19283","64P-PYE-NP1","gin-pye-tcore1","xe-10/1/0","64P","FRANCE"
"20562","61K-F2C-NP1","gin-f2c-thar1","xe-5/0/1","61K","GERMANY"
"20562","61K-FNM-NP1","gin-fnm-tcore1","xe-3/3/2","61K","GERMANY"
"31781","72L-HK2-NP2","gin-hk2-tcore1","xe-1/2/0","72L","HONG KONG"
"28786","95K-W6C-NP1","gin-w6c-tcore1","ge-10/3/6","95K","CANADA"
"31915","25M-TNK-NP1","gin-t6n-sw1","GigabitEthernet0/51","25M","CANADA"
"31915","25M-TNK-NP2","gin-t6n-sw1","GigabitEthernet0/52","25M","CANADA"
"31822","J34-J54-NP3","gin-pv9-tcore1","ge-10/2/6","J34","FRANCE"
"31822","J34-J54-NP2","gin-pv9-tcore1","ge-10/2/5","J34","FRANCE"
"31822","J34-J54-NP1","gin-pv9-tcore1","ge-10/2/4","J34","FRANCE"
"23274","HJ4-PV9-NP1","gin-pv9-tcore1","xe-1/1/1","HJ4","NETHERLANDS"
"23274","JH5-MDO-NP1","gin-mdo-har2","GigabitEthernet1/1","JH5","SPAIN"
"31866","27M-PVU-NP1","gin-pvu-tcore1","xe-0/1/3","27M","FRANCE"
"31866","28M-PYE-NP1","gin-pye-tcore1","xe-8/0/0","28M","FRANCE"
"23274","34M-BJZ-NP1","gin-bjz-core1","GigabitEthernet2/0/2","34M","SPAIN"
"23274","33M-LVX-NP2","gin-lvx-mse1","TenGigabitEthernet12/1","33M","U. K."
"23274","33M-LVX-NP1","gin-lvx-mse1","GigabitEthernet5/3","33M","U. K."
"23274","35M-LRT-NP1","gin-lrt-mse1","TenGigabitEthernet12/1","35M","U. K."
"23274","37M-PYE-NP1","gin-pye-tcore1","xe-8/0/1","37M","FRANCE"
"31965","1N4-NW8-NP1","gin-nw8-mse1","TenGigabitEthernet10/3","1N4","UNITED STATES"
"31965","3N4-DDV-NP1","gin-ddv-core1","GigabitEthernet1/1/0","3N4","UNITED STATES"
"31965","7N4-CT8-NP1","gin-ct8-tcore1","xe-2/1/3","7N4","UNITED STATES"
"31965","2N4-AEQ-NP1","gin-aeq-tcore1","xe-4/3/3","2N4","UNITED STATES"
"31965","7N7-DT8-NP1","gin-dt8-tcore2","xe-10/1/3","7N7","UNITED STATES"
"31965","9N9-NJY-NP1","gin-njy-tcore1","xe-11/3/2","9N9","UNITED STATES"
"27274","3G6-LDN-NP7","gin-ldn-tcore2","xe-3/2/3","3G6","U. K."
"27274","3G6-LDN-NP6","gin-ldn-tcore2","xe-3/0/1","3G6","U. K."
"27274","3G6-LDN-NP3","gin-ldn-tcore2","xe-2/3/0","3G6","U. K."
"27274","3G6-LDN-NP5","gin-ldn-tcore2","xe-3/3/3","3G6","U. K."
"27274","3G6-LDN-NP1","gin-ldn-tcore2","xe-2/3/2","3G6","U. K."
"27274","3G6-LDN-NP4","gin-ldn-tcore2","xe-0/3/3","3G6","U. K."
"27274","3G6-LDN-NP2","gin-ldn-tcore2","xe-0/3/1","3G6","U. K."
"31986","44M-AEQ-NP1","gin-aeq-tcore1","ge-3/3/8","44M","UNITED STATES"
"19671","H92-W1T-NP1","gin-w1t-thar1","xe-0/1/0","H92","POLAND"
"32013","12P-SQN-NP8","gin-sqn-tcore2","xe-2/3/3","12P","UNITED STATES"
"32013","12P-SQN-NP7","gin-sqn-tcore2","xe-2/3/2","12P","UNITED STATES"
"32013","12P-SQN-NP6","gin-sqn-tcore2","xe-2/3/1","12P","UNITED STATES"
"32013","12P-SQN-NP5","gin-sqn-tcore2","xe-2/3/0","12P","UNITED STATES"
"32013","12P-SQN-NP10","gin-sqn-tcore1","xe-2/0/3","12P","UNITED STATES"
"32013","12P-SQN-NP9","gin-sqn-tcore1","xe-2/0/2","12P","UNITED STATES"
"32013","12P-SQN-NP4","gin-sqn-tcore2","xe-2/1/0","12P","UNITED STATES"
"32013","12P-SQN-NP2","gin-sqn-tcore2","xe-2/0/2","12P","UNITED STATES"
"32013","12P-SQN-NP3","gin-sqn-tcore2","xe-7/0/3","12P","UNITED STATES"
"32013","12P-SQN-NP1","gin-sqn-tcore2","xe-1/1/0","12P","UNITED STATES"
"30180","11L-AV2-NP3","gin-av2-tcore1","xe-9/1/7","11L","NETHERLANDS"
"30180","11L-AV2-NP1","gin-av2-tcore1","xe-9/1/0","11L","NETHERLANDS"
"30180","11L-AV2-NP2","gin-av2-tcore1","xe-4/2/2","11L","NETHERLANDS"
"27043","9KY-NW8-NP2","gin-nw8-mse2","GigabitEthernet2/21","9KY","UNITED STATES"
"27043","9KY-NW8-NP1","gin-nw8-mse1","GigabitEthernet2/21","9KY","UNITED STATES"
"25680","KKR-PDI-NP1","gin-pdi-tcore1","xe-1/3/1","KKR","UNITED STATES"
